etuus;vuosi;aikatyyppi;viikko;paiva;viikonpaiva;alue;ikaluokka;sukupuoli;saapuneet_hakemukset;updated
Työttömyysturva;2020;paiva;16;2020-04-18;lauantai;Koko Suomi;kaikki;kaikki;816;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;16;2020-04-19;sunnuntai;Koko Suomi;kaikki;kaikki;779;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;16;2021-04-19;maanantai;Koko Suomi;kaikki;kaikki;995;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;16;2021-04-20;tiistai;Koko Suomi;kaikki;kaikki;989;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;16;2021-04-21;keskiviikko;Koko Suomi;kaikki;kaikki;1157;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;16;2021-04-22;torstai;Koko Suomi;kaikki;kaikki;1084;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;16;2021-04-23;perjantai;Koko Suomi;kaikki;kaikki;787;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;16;2021-04-24;lauantai;Koko Suomi;kaikki;kaikki;271;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;16;2021-04-25;sunnuntai;Koko Suomi;kaikki;kaikki;312;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;17;2020-04-20;maanantai;Koko Suomi;kaikki;kaikki;3315;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;17;2020-04-21;tiistai;Koko Suomi;kaikki;kaikki;2372;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;17;2020-04-22;keskiviikko;Koko Suomi;kaikki;kaikki;2640;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;17;2020-04-23;torstai;Koko Suomi;kaikki;kaikki;2305;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;17;2020-04-24;perjantai;Koko Suomi;kaikki;kaikki;2137;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;17;2020-04-25;lauantai;Koko Suomi;kaikki;kaikki;660;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;17;2020-04-26;sunnuntai;Koko Suomi;kaikki;kaikki;778;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;17;2021-04-26;maanantai;Koko Suomi;kaikki;kaikki;1095;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;17;2021-04-27;tiistai;Koko Suomi;kaikki;kaikki;857;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;17;2021-04-28;keskiviikko;Koko Suomi;kaikki;kaikki;1021;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;17;2021-04-29;torstai;Koko Suomi;kaikki;kaikki;719;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;17;2021-04-30;perjantai;Koko Suomi;kaikki;kaikki;579;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;17;2021-05-01;lauantai;Koko Suomi;kaikki;kaikki;263;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;17;2021-05-02;sunnuntai;Koko Suomi;kaikki;kaikki;402;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;18;2020-04-27;maanantai;Koko Suomi;kaikki;kaikki;2692;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;18;2020-04-28;tiistai;Koko Suomi;kaikki;kaikki;2288;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;18;2020-04-29;keskiviikko;Koko Suomi;kaikki;kaikki;2224;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;18;2020-04-30;torstai;Koko Suomi;kaikki;kaikki;1802;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;18;2020-05-01;perjantai;Koko Suomi;kaikki;kaikki;3798;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;18;2020-05-02;lauantai;Koko Suomi;kaikki;kaikki;1157;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;18;2020-05-03;sunnuntai;Koko Suomi;kaikki;kaikki;988;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;18;2021-05-03;maanantai;Koko Suomi;kaikki;kaikki;1472;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;18;2021-05-04;tiistai;Koko Suomi;kaikki;kaikki;944;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;18;2021-05-05;keskiviikko;Koko Suomi;kaikki;kaikki;1125;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;18;2021-05-06;torstai;Koko Suomi;kaikki;kaikki;861;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;18;2021-05-07;perjantai;Koko Suomi;kaikki;kaikki;783;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;18;2021-05-08;lauantai;Koko Suomi;kaikki;kaikki;448;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;18;2021-05-09;sunnuntai;Koko Suomi;kaikki;kaikki;262;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;19;2020-05-04;maanantai;Koko Suomi;kaikki;kaikki;2947;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;19;2020-05-05;tiistai;Koko Suomi;kaikki;kaikki;2026;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;19;2020-05-06;keskiviikko;Koko Suomi;kaikki;kaikki;2098;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;19;2020-05-07;torstai;Koko Suomi;kaikki;kaikki;1828;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;19;2020-05-08;perjantai;Koko Suomi;kaikki;kaikki;1563;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;19;2020-05-09;lauantai;Koko Suomi;kaikki;kaikki;426;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;19;2020-05-10;sunnuntai;Koko Suomi;kaikki;kaikki;449;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;19;2021-05-10;maanantai;Koko Suomi;kaikki;kaikki;1511;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;19;2021-05-11;tiistai;Koko Suomi;kaikki;kaikki;1086;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;19;2021-05-12;keskiviikko;Koko Suomi;kaikki;kaikki;1226;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;19;2021-05-13;torstai;Koko Suomi;kaikki;kaikki;331;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;19;2021-05-14;perjantai;Koko Suomi;kaikki;kaikki;843;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;19;2021-05-15;lauantai;Koko Suomi;kaikki;kaikki;231;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;19;2021-05-16;sunnuntai;Koko Suomi;kaikki;kaikki;335;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;20;2020-05-11;maanantai;Koko Suomi;kaikki;kaikki;2223;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;20;2020-05-12;tiistai;Koko Suomi;kaikki;kaikki;1741;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;20;2020-05-13;keskiviikko;Koko Suomi;kaikki;kaikki;1747;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;20;2020-05-14;torstai;Koko Suomi;kaikki;kaikki;1603;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;20;2020-05-15;perjantai;Koko Suomi;kaikki;kaikki;1424;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;20;2020-05-16;lauantai;Koko Suomi;kaikki;kaikki;182;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;20;2020-05-17;sunnuntai;Koko Suomi;kaikki;kaikki;612;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;20;2021-05-17;maanantai;Koko Suomi;kaikki;kaikki;1371;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;20;2021-05-18;tiistai;Koko Suomi;kaikki;kaikki;1165;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;20;2021-05-19;keskiviikko;Koko Suomi;kaikki;kaikki;1032;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;20;2021-05-20;torstai;Koko Suomi;kaikki;kaikki;901;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;20;2021-05-21;perjantai;Koko Suomi;kaikki;kaikki;895;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;20;2021-05-22;lauantai;Koko Suomi;kaikki;kaikki;158;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;20;2021-05-23;sunnuntai;Koko Suomi;kaikki;kaikki;191;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;21;2020-05-18;maanantai;Koko Suomi;kaikki;kaikki;2054;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;21;2020-05-19;tiistai;Koko Suomi;kaikki;kaikki;1750;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;21;2020-05-20;keskiviikko;Koko Suomi;kaikki;kaikki;1679;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;21;2020-05-21;torstai;Koko Suomi;kaikki;kaikki;463;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;21;2020-05-22;perjantai;Koko Suomi;kaikki;kaikki;1082;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;21;2020-05-23;lauantai;Koko Suomi;kaikki;kaikki;273;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;21;2020-05-24;sunnuntai;Koko Suomi;kaikki;kaikki;410;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;21;2021-05-24;maanantai;Koko Suomi;kaikki;kaikki;1187;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;21;2021-05-25;tiistai;Koko Suomi;kaikki;kaikki;1007;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;21;2021-05-26;keskiviikko;Koko Suomi;kaikki;kaikki;1135;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;21;2021-05-27;torstai;Koko Suomi;kaikki;kaikki;912;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;21;2021-05-28;perjantai;Koko Suomi;kaikki;kaikki;775;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;21;2021-05-29;lauantai;Koko Suomi;kaikki;kaikki;131;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;21;2021-05-30;sunnuntai;Koko Suomi;kaikki;kaikki;347;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;22;2020-05-25;maanantai;Koko Suomi;kaikki;kaikki;1907;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;22;2020-05-26;tiistai;Koko Suomi;kaikki;kaikki;1474;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;22;2020-05-27;keskiviikko;Koko Suomi;kaikki;kaikki;1771;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;22;2020-05-28;torstai;Koko Suomi;kaikki;kaikki;1756;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;22;2020-05-29;perjantai;Koko Suomi;kaikki;kaikki;1576;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;22;2020-05-30;lauantai;Koko Suomi;kaikki;kaikki;382;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;22;2020-05-31;sunnuntai;Koko Suomi;kaikki;kaikki;624;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;22;2021-05-31;maanantai;Koko Suomi;kaikki;kaikki;1385;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;22;2021-06-01;tiistai;Koko Suomi;kaikki;kaikki;2728;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;22;2021-06-02;keskiviikko;Koko Suomi;kaikki;kaikki;1443;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;22;2021-06-03;torstai;Koko Suomi;kaikki;kaikki;1094;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;22;2021-06-04;perjantai;Koko Suomi;kaikki;kaikki;1057;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;22;2021-06-05;lauantai;Koko Suomi;kaikki;kaikki;302;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;22;2021-06-06;sunnuntai;Koko Suomi;kaikki;kaikki;387;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;23;2020-06-01;maanantai;Koko Suomi;kaikki;kaikki;4757;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;23;2020-06-02;tiistai;Koko Suomi;kaikki;kaikki;2302;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;23;2020-06-03;keskiviikko;Koko Suomi;kaikki;kaikki;1881;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;23;2020-06-04;torstai;Koko Suomi;kaikki;kaikki;1877;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;23;2020-06-05;perjantai;Koko Suomi;kaikki;kaikki;2007;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;23;2020-06-06;lauantai;Koko Suomi;kaikki;kaikki;511;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;23;2020-06-07;sunnuntai;Koko Suomi;kaikki;kaikki;582;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;23;2021-06-07;maanantai;Koko Suomi;kaikki;kaikki;1710;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;23;2021-06-08;tiistai;Koko Suomi;kaikki;kaikki;1449;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;23;2021-06-09;keskiviikko;Koko Suomi;kaikki;kaikki;1338;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;23;2021-06-10;torstai;Koko Suomi;kaikki;kaikki;1225;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;23;2021-06-11;perjantai;Koko Suomi;kaikki;kaikki;1070;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;23;2021-06-12;lauantai;Koko Suomi;kaikki;kaikki;311;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;23;2021-06-13;sunnuntai;Koko Suomi;kaikki;kaikki;438;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;24;2020-06-08;maanantai;Koko Suomi;kaikki;kaikki;2464;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;24;2020-06-09;tiistai;Koko Suomi;kaikki;kaikki;2200;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;24;2020-06-10;keskiviikko;Koko Suomi;kaikki;kaikki;2159;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;24;2020-06-11;torstai;Koko Suomi;kaikki;kaikki;1871;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;24;2020-06-12;perjantai;Koko Suomi;kaikki;kaikki;1780;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;24;2020-06-13;lauantai;Koko Suomi;kaikki;kaikki;284;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;24;2020-06-14;sunnuntai;Koko Suomi;kaikki;kaikki;488;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;24;2021-06-14;maanantai;Koko Suomi;kaikki;kaikki;1569;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;24;2021-06-15;tiistai;Koko Suomi;kaikki;kaikki;1425;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;24;2021-06-16;keskiviikko;Koko Suomi;kaikki;kaikki;1245;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;24;2021-06-17;torstai;Koko Suomi;kaikki;kaikki;1194;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;24;2021-06-18;perjantai;Koko Suomi;kaikki;kaikki;1060;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;24;2021-06-19;lauantai;Koko Suomi;kaikki;kaikki;354;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;24;2021-06-20;sunnuntai;Koko Suomi;kaikki;kaikki;392;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;25;2020-06-15;maanantai;Koko Suomi;kaikki;kaikki;2477;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;25;2020-06-16;tiistai;Koko Suomi;kaikki;kaikki;2450;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;25;2020-06-17;keskiviikko;Koko Suomi;kaikki;kaikki;1898;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;25;2020-06-18;torstai;Koko Suomi;kaikki;kaikki;1471;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;25;2020-06-19;perjantai;Koko Suomi;kaikki;kaikki;316;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;25;2020-06-20;lauantai;Koko Suomi;kaikki;kaikki;221;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;25;2020-06-21;sunnuntai;Koko Suomi;kaikki;kaikki;458;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;25;2021-06-21;maanantai;Koko Suomi;kaikki;kaikki;1306;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;25;2021-06-22;tiistai;Koko Suomi;kaikki;kaikki;1471;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;25;2021-06-23;keskiviikko;Koko Suomi;kaikki;kaikki;1366;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;25;2021-06-24;torstai;Koko Suomi;kaikki;kaikki;1018;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;25;2021-06-25;perjantai;Koko Suomi;kaikki;kaikki;377;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;25;2021-06-26;lauantai;Koko Suomi;kaikki;kaikki;483;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;25;2021-06-27;sunnuntai;Koko Suomi;kaikki;kaikki;473;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;26;2020-06-22;maanantai;Koko Suomi;kaikki;kaikki;2274;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;26;2020-06-23;tiistai;Koko Suomi;kaikki;kaikki;1961;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;26;2020-06-24;keskiviikko;Koko Suomi;kaikki;kaikki;2016;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;26;2020-06-25;torstai;Koko Suomi;kaikki;kaikki;1928;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;26;2020-06-26;perjantai;Koko Suomi;kaikki;kaikki;1704;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;26;2020-06-27;lauantai;Koko Suomi;kaikki;kaikki;292;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;26;2020-06-28;sunnuntai;Koko Suomi;kaikki;kaikki;433;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;26;2021-06-28;maanantai;Koko Suomi;kaikki;kaikki;1289;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;26;2021-06-29;tiistai;Koko Suomi;kaikki;kaikki;1090;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;26;2021-06-30;keskiviikko;Koko Suomi;kaikki;kaikki;1166;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;26;2021-07-01;torstai;Koko Suomi;kaikki;kaikki;1657;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;26;2021-07-02;perjantai;Koko Suomi;kaikki;kaikki;874;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;26;2021-07-03;lauantai;Koko Suomi;kaikki;kaikki;223;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;26;2021-07-04;sunnuntai;Koko Suomi;kaikki;kaikki;355;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;27;2020-06-29;maanantai;Koko Suomi;kaikki;kaikki;2136;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;27;2020-06-30;tiistai;Koko Suomi;kaikki;kaikki;2047;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;27;2020-07-01;keskiviikko;Koko Suomi;kaikki;kaikki;4092;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;27;2020-07-02;torstai;Koko Suomi;kaikki;kaikki;1549;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;27;2020-07-03;perjantai;Koko Suomi;kaikki;kaikki;1350;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;27;2020-07-04;lauantai;Koko Suomi;kaikki;kaikki;278;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;27;2020-07-05;sunnuntai;Koko Suomi;kaikki;kaikki;462;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;27;2021-07-05;maanantai;Koko Suomi;kaikki;kaikki;1105;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;27;2021-07-06;tiistai;Koko Suomi;kaikki;kaikki;1023;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;27;2021-07-07;keskiviikko;Koko Suomi;kaikki;kaikki;1088;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;27;2021-07-08;torstai;Koko Suomi;kaikki;kaikki;1074;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;27;2021-07-09;perjantai;Koko Suomi;kaikki;kaikki;875;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;27;2021-07-10;lauantai;Koko Suomi;kaikki;kaikki;217;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;27;2021-07-11;sunnuntai;Koko Suomi;kaikki;kaikki;258;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;28;2020-07-06;maanantai;Koko Suomi;kaikki;kaikki;1674;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;28;2020-07-07;tiistai;Koko Suomi;kaikki;kaikki;1384;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;28;2020-07-08;keskiviikko;Koko Suomi;kaikki;kaikki;1555;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;28;2020-07-09;torstai;Koko Suomi;kaikki;kaikki;1252;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;28;2020-07-10;perjantai;Koko Suomi;kaikki;kaikki;1111;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;28;2020-07-11;lauantai;Koko Suomi;kaikki;kaikki;244;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;28;2020-07-12;sunnuntai;Koko Suomi;kaikki;kaikki;309;2021/07/13 10:02:58
Työttömyysturva;2021;paiva;28;2021-07-12;maanantai;Koko Suomi;kaikki;kaikki;1096;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;29;2020-07-13;maanantai;Koko Suomi;kaikki;kaikki;1527;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;29;2020-07-14;tiistai;Koko Suomi;kaikki;kaikki;1267;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;29;2020-07-15;keskiviikko;Koko Suomi;kaikki;kaikki;1512;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;29;2020-07-16;torstai;Koko Suomi;kaikki;kaikki;1600;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;29;2020-07-17;perjantai;Koko Suomi;kaikki;kaikki;1208;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;29;2020-07-18;lauantai;Koko Suomi;kaikki;kaikki;168;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;29;2020-07-19;sunnuntai;Koko Suomi;kaikki;kaikki;239;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;30;2020-07-20;maanantai;Koko Suomi;kaikki;kaikki;1661;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;30;2020-07-21;tiistai;Koko Suomi;kaikki;kaikki;1527;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;30;2020-07-22;keskiviikko;Koko Suomi;kaikki;kaikki;1720;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;30;2020-07-23;torstai;Koko Suomi;kaikki;kaikki;1447;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;30;2020-07-24;perjantai;Koko Suomi;kaikki;kaikki;1237;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;30;2020-07-25;lauantai;Koko Suomi;kaikki;kaikki;177;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;30;2020-07-26;sunnuntai;Koko Suomi;kaikki;kaikki;211;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;31;2020-07-27;maanantai;Koko Suomi;kaikki;kaikki;1375;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;31;2020-07-28;tiistai;Koko Suomi;kaikki;kaikki;1271;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;31;2020-07-29;keskiviikko;Koko Suomi;kaikki;kaikki;1620;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;31;2020-07-30;torstai;Koko Suomi;kaikki;kaikki;1315;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;31;2020-07-31;perjantai;Koko Suomi;kaikki;kaikki;1072;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;31;2020-08-01;lauantai;Koko Suomi;kaikki;kaikki;306;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;31;2020-08-02;sunnuntai;Koko Suomi;kaikki;kaikki;345;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;32;2020-08-03;maanantai;Koko Suomi;kaikki;kaikki;1523;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;32;2020-08-04;tiistai;Koko Suomi;kaikki;kaikki;1307;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;32;2020-08-05;keskiviikko;Koko Suomi;kaikki;kaikki;1679;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;32;2020-08-06;torstai;Koko Suomi;kaikki;kaikki;1612;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;32;2020-08-07;perjantai;Koko Suomi;kaikki;kaikki;1169;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;32;2020-08-08;lauantai;Koko Suomi;kaikki;kaikki;178;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;32;2020-08-09;sunnuntai;Koko Suomi;kaikki;kaikki;241;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;33;2020-08-10;maanantai;Koko Suomi;kaikki;kaikki;1774;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;33;2020-08-11;tiistai;Koko Suomi;kaikki;kaikki;1569;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;33;2020-08-12;keskiviikko;Koko Suomi;kaikki;kaikki;1701;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;33;2020-08-13;torstai;Koko Suomi;kaikki;kaikki;1448;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;33;2020-08-14;perjantai;Koko Suomi;kaikki;kaikki;1100;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;33;2020-08-15;lauantai;Koko Suomi;kaikki;kaikki;192;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;33;2020-08-16;sunnuntai;Koko Suomi;kaikki;kaikki;281;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;34;2020-08-17;maanantai;Koko Suomi;kaikki;kaikki;1644;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;34;2020-08-18;tiistai;Koko Suomi;kaikki;kaikki;1476;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;34;2020-08-19;keskiviikko;Koko Suomi;kaikki;kaikki;1664;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;34;2020-08-20;torstai;Koko Suomi;kaikki;kaikki;1457;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;34;2020-08-21;perjantai;Koko Suomi;kaikki;kaikki;1239;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;34;2020-08-22;lauantai;Koko Suomi;kaikki;kaikki;213;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;34;2020-08-23;sunnuntai;Koko Suomi;kaikki;kaikki;264;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;35;2020-08-24;maanantai;Koko Suomi;kaikki;kaikki;1527;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;35;2020-08-25;tiistai;Koko Suomi;kaikki;kaikki;1302;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;35;2020-08-26;keskiviikko;Koko Suomi;kaikki;kaikki;1586;2021/07/13 10:02:58
Työttömyysturva;2020;paiva;35;2020-08-27;torstai;Koko Suomi;kaikki;kaikki;1394;2021/07/13 10:02:58
