vuosi;viikko;matkojen_maara;matkojen_maara_kertyma;alue;aikatyyppi;pituus_keskiarvo;pituus_viikkosumma;pituus_viikkosumma_kertyma;asiakkaiden_maara;paiva;updated
2019;42;3552;150904;Etelä-Pohjanmaa;viikko;48,0264189189189;170589,840;7484850,550;1335;2019-10-21;2021/03/02 07:38:21
2019;43;3898;154802;Etelä-Pohjanmaa;viikko;47,2580631092868;184211,930;7669062,480;1440;2019-10-28;2021/03/02 07:38:21
2019;44;4033;158835;Etelä-Pohjanmaa;viikko;49,5125960823209;199684,300;7868746,780;1517;2019-11-04;2021/03/02 07:38:21
2019;45;4149;162984;Etelä-Pohjanmaa;viikko;50,2880670040974;208645,190;8077391,970;1550;2019-11-11;2021/03/02 07:38:21
2019;46;4122;167106;Etelä-Pohjanmaa;viikko;48,1698034934498;198555,930;8275947,900;1526;2019-11-18;2021/03/02 07:38:21
2019;47;3970;171076;Etelä-Pohjanmaa;viikko;49,6772418136020;197218,650;8473166,550;1523;2019-11-25;2021/03/02 07:38:21
2019;48;4174;175250;Etelä-Pohjanmaa;viikko;47,3483469094394;197632,000;8670798,550;1580;2019-12-02;2021/03/02 07:38:21
2019;49;3759;179009;Etelä-Pohjanmaa;viikko;49,0039824421389;184205,970;8855004,520;1461;2019-12-09;2021/03/02 07:38:21
2019;50;4283;183292;Etelä-Pohjanmaa;viikko;49,0818398318935;210217,520;9065222,040;1620;2019-12-16;2021/03/02 07:38:21
2019;51;3868;187160;Etelä-Pohjanmaa;viikko;49,0057161323681;189554,110;9254776,150;1450;2019-12-23;2021/03/02 07:38:21
2019;52;1747;188907;Etelä-Pohjanmaa;viikko;42,7547223812250;74692,500;9329468,650;683;2019-12-30;2021/03/02 07:38:21
2021;1;2150;2150;Etelä-Savo;viikko;49,3880465116279;106184,300;106184,300;941;2021-01-04;2021/03/02 07:38:21
2021;2;3230;5380;Etelä-Savo;viikko;44,7946811145511;144686,820;250871,120;1355;2021-01-11;2021/03/02 07:38:21
2021;3;3451;8831;Etelä-Savo;viikko;51,5615212981744;177938,810;428809,930;1395;2021-01-18;2021/03/02 07:38:21
2020;1;2068;2068;Etelä-Savo;viikko;44,1515909090909;91305,490;91305,490;895;2020-01-06;2021/03/02 07:38:21
2020;2;3376;5444;Etelä-Savo;viikko;46,3049555687204;156325,530;247631,020;1341;2020-01-13;2021/03/02 07:38:21
2020;3;3312;8756;Etelä-Savo;viikko;47,6939221014493;157962,270;405593,290;1325;2020-01-20;2021/03/02 07:38:21
2020;4;3261;12017;Etelä-Savo;viikko;47,9823152407237;156470,330;562063,620;1306;2020-01-27;2021/03/02 07:38:21
2020;5;3242;15259;Etelä-Savo;viikko;50,3088957433683;163101,440;725165,060;1243;2020-02-03;2021/03/02 07:38:21
2020;6;3282;18541;Etelä-Savo;viikko;48,4392870201097;158977,740;884142,800;1275;2020-02-10;2021/03/02 07:38:21
2020;7;3168;21709;Etelä-Savo;viikko;45,0303882575758;142656,270;1026799,070;1250;2020-02-17;2021/03/02 07:38:21
2020;8;3206;24915;Etelä-Savo;viikko;46,9435870243294;150501,140;1177300,210;1199;2020-02-24;2021/03/02 07:38:21
2020;9;3047;27962;Etelä-Savo;viikko;44,8012865113226;136509,520;1313809,730;1120;2020-03-02;2021/03/02 07:38:21
2020;10;3180;31142;Etelä-Savo;viikko;46,6278993710692;148276,720;1462086,450;1216;2020-03-09;2021/03/02 07:38:21
2020;11;2805;33947;Etelä-Savo;viikko;48,3129055258467;135517,700;1597604,150;1123;2020-03-16;2021/03/02 07:38:21
2020;12;1708;35655;Etelä-Savo;viikko;49,3220199063232;84242,010;1681846,160;688;2020-03-23;2021/03/02 07:38:21
2020;13;1553;37208;Etelä-Savo;viikko;50,5427817128139;78492,940;1760339,100;612;2020-03-30;2021/03/02 07:38:21
2020;14;1588;38796;Etelä-Savo;viikko;48,7428841309824;77403,700;1837742,800;659;2020-04-06;2021/03/02 07:38:21
2020;15;1311;40107;Etelä-Savo;viikko;44,2317848970252;57987,870;1895730,670;563;2020-04-13;2021/03/02 07:38:21
2020;16;1777;41884;Etelä-Savo;viikko;48,0570005627462;85397,290;1981127,960;755;2020-04-20;2021/03/02 07:38:21
2020;17;1809;43693;Etelä-Savo;viikko;50,2998894416805;90992,500;2072120,460;727;2020-04-27;2021/03/02 07:38:21
2020;18;1780;45473;Etelä-Savo;viikko;52,0861404494382;92713,330;2164833,790;771;2020-05-04;2021/03/02 07:38:21
2020;19;2370;47843;Etelä-Savo;viikko;52,2784641350211;123899,960;2288733,750;963;2020-05-11;2021/03/02 07:38:21
2020;20;2404;50247;Etelä-Savo;viikko;52,0732196339434;125184,020;2413917,770;994;2020-05-18;2021/03/02 07:38:21
2020;21;2029;52276;Etelä-Savo;viikko;51,2878659438147;104063,080;2517980,850;862;2020-05-25;2021/03/02 07:38:21
2020;22;2622;54898;Etelä-Savo;viikko;52,5775667429443;137858,380;2655839,230;1080;2020-06-01;2021/03/02 07:38:21
2020;23;2541;57439;Etelä-Savo;viikko;50,1727626918536;127488,990;2783328,220;1071;2020-06-08;2021/03/02 07:38:21
2020;24;2813;60252;Etelä-Savo;viikko;50,9645289726271;143363,220;2926691,440;1156;2020-06-15;2021/03/02 07:38:21
2020;25;2398;62650;Etelä-Savo;viikko;51,2008757297748;122779,700;3049471,140;1008;2020-06-22;2021/03/02 07:38:21
2020;26;2774;65424;Etelä-Savo;viikko;52,3711607786590;145277,600;3194748,740;1109;2020-06-29;2021/03/02 07:38:21
2020;27;2422;67846;Etelä-Savo;viikko;49,9129066886870;120889,060;3315637,800;990;2020-07-06;2021/03/02 07:38:21
2020;28;2283;70129;Etelä-Savo;viikko;45,0652080595707;102883,870;3418521,670;953;2020-07-13;2021/03/02 07:38:21
2020;29;2281;72410;Etelä-Savo;viikko;44,2719859710653;100984,400;3519506,070;924;2020-07-20;2021/03/02 07:38:21
2020;30;2206;74616;Etelä-Savo;viikko;45,5694106980961;100526,120;3620032,190;896;2020-07-27;2021/03/02 07:38:21
2020;31;2468;77084;Etelä-Savo;viikko;42,1270421393841;103969,540;3724001,730;988;2020-08-03;2021/03/02 07:38:21
2020;32;2672;79756;Etelä-Savo;viikko;44,1408420658683;117944,330;3841946,060;1088;2020-08-10;2021/03/02 07:38:21
2020;33;2978;82734;Etelä-Savo;viikko;46,6628811282740;138962,060;3980908,120;1160;2020-08-17;2021/03/02 07:38:21
2020;34;3175;85909;Etelä-Savo;viikko;46,0237543307087;146125,420;4127033,540;1223;2020-08-24;2021/03/02 07:38:21
2020;35;3110;89019;Etelä-Savo;viikko;48,3124308681672;150251,660;4277285,200;1225;2020-08-31;2021/03/02 07:38:21
2020;36;3371;92390;Etelä-Savo;viikko;46,3189024028478;156141,020;4433426,220;1292;2020-09-07;2021/03/02 07:38:21
2020;37;3200;95590;Etelä-Savo;viikko;46,2977437500000;148152,780;4581579,000;1211;2020-09-14;2021/03/02 07:38:21
2020;38;3227;98817;Etelä-Savo;viikko;47,7350263402541;154040,930;4735619,930;1237;2020-09-21;2021/03/02 07:38:21
2020;39;3469;102286;Etelä-Savo;viikko;46,9468953588931;162858,780;4898478,710;1288;2020-09-28;2021/03/02 07:38:21
2020;40;3423;105709;Etelä-Savo;viikko;45,3468828513000;155222,380;5053701,090;1293;2020-10-05;2021/03/02 07:38:21
2020;41;3147;108856;Etelä-Savo;viikko;44,2946298061646;139395,200;5193096,290;1227;2020-10-12;2021/03/02 07:38:21
2020;42;3112;111968;Etelä-Savo;viikko;45,1680687660668;140563,030;5333659,320;1245;2020-10-19;2021/03/02 07:38:21
2020;43;3199;115167;Etelä-Savo;viikko;49,9472053766802;159781,110;5493440,430;1270;2020-10-26;2021/03/02 07:38:21
2020;44;3302;118469;Etelä-Savo;viikko;47,2386069049061;155981,880;5649422,310;1257;2020-11-02;2021/03/02 07:38:21
2020;45;3294;121763;Etelä-Savo;viikko;44,6243381906497;146992,570;5796414,880;1250;2020-11-09;2021/03/02 07:38:21
2020;46;3414;125177;Etelä-Savo;viikko;47,0098242530756;160491,540;5956906,420;1304;2020-11-16;2021/03/02 07:38:21
2020;47;3320;128497;Etelä-Savo;viikko;46,1668192771084;153273,840;6110180,260;1270;2020-11-23;2021/03/02 07:38:21
2020;48;3564;132061;Etelä-Savo;viikko;43,9505555555556;156639,780;6266820,040;1367;2020-11-30;2021/03/02 07:38:21
2020;49;3527;135588;Etelä-Savo;viikko;46,1400652112277;162736,010;6429556,050;1353;2020-12-07;2021/03/02 07:38:21
2020;50;3505;139093;Etelä-Savo;viikko;46,2273951497860;162027,020;6591583,070;1361;2020-12-14;2021/03/02 07:38:21
2020;51;3169;142262;Etelä-Savo;viikko;42,4957526033449;134669,040;6726252,110;1274;2020-12-21;2021/03/02 07:38:21
2020;52;1861;144123;Etelä-Savo;viikko;39,4668404083826;73447,790;6799699,900;776;2020-12-28;2021/03/02 07:38:21
2019;1;2126;2126;Etelä-Savo;viikko;45,1631232361242;96016,800;96016,800;1050;2019-01-07;2021/03/02 07:38:21
2019;2;2742;4868;Etelä-Savo;viikko;47,5808789204960;130466,770;226483,570;1272;2019-01-14;2021/03/02 07:38:21
2019;3;2838;7706;Etelä-Savo;viikko;43,6045877378436;123749,820;350233,390;1309;2019-01-21;2021/03/02 07:38:21
2019;4;2772;10478;Etelä-Savo;viikko;45,7337662337662;126774,000;477007,390;1309;2019-01-28;2021/03/02 07:38:21
2019;5;2962;13440;Etelä-Savo;viikko;45,8500000000000;135807,700;612815,090;1344;2019-02-04;2021/03/02 07:38:21
2019;6;2936;16376;Etelä-Savo;viikko;46,7827997275204;137354,300;750169,390;1310;2019-02-11;2021/03/02 07:38:21
2019;7;2946;19322;Etelä-Savo;viikko;47,9535709436524;141271,220;891440,610;1322;2019-02-18;2021/03/02 07:38:21
2019;8;2808;22130;Etelä-Savo;viikko;49,1210256410256;137931,840;1029372,450;1275;2019-02-25;2021/03/02 07:38:21
2019;9;2622;24752;Etelä-Savo;viikko;47,7941647597254;125316,300;1154688,750;1197;2019-03-04;2021/03/02 07:38:21
2019;10;2874;27626;Etelä-Savo;viikko;45,0846903270703;129573,400;1284262,150;1314;2019-03-11;2021/03/02 07:38:21
2019;11;2886;30512;Etelä-Savo;viikko;46,2031635481635;133342,330;1417604,480;1297;2019-03-18;2021/03/02 07:38:21
2019;12;2865;33377;Etelä-Savo;viikko;45,8853403141361;131461,500;1549065,980;1297;2019-03-25;2021/03/02 07:38:21
2019;13;2820;36197;Etelä-Savo;viikko;43,2963581560284;122095,730;1671161,710;1282;2019-04-01;2021/03/02 07:38:21
2019;14;2743;38940;Etelä-Savo;viikko;46,4315530441123;127361,750;1798523,460;1231;2019-04-08;2021/03/02 07:38:21
2019;15;2961;41901;Etelä-Savo;viikko;45,1777372509287;133771,280;1932294,740;1331;2019-04-15;2021/03/02 07:38:21
2019;16;2099;44000;Etelä-Savo;viikko;43,8841257741782;92112,780;2024407,520;1005;2019-04-22;2021/03/02 07:38:21
2019;17;2969;46969;Etelä-Savo;viikko;44,5164634557090;132169,380;2156576,900;1283;2019-04-29;2021/03/02 07:38:21
2019;18;2455;49424;Etelä-Savo;viikko;46,5577230142566;114299,210;2270876,110;1156;2019-05-06;2021/03/02 07:38:21
2019;19;2978;52402;Etelä-Savo;viikko;44,4175117528543;132275,350;2403151,460;1311;2019-05-13;2021/03/02 07:38:21
2019;20;3207;55609;Etelä-Savo;viikko;48,3069847209230;154920,500;2558071,960;1352;2019-05-20;2021/03/02 07:38:21
2019;21;3365;58974;Etelä-Savo;viikko;47,4821991084695;159777,600;2717849,560;1314;2019-05-27;2021/03/02 07:38:21
2019;22;2705;61679;Etelä-Savo;viikko;46,7404953789279;126433,040;2844282,600;1090;2019-06-03;2021/03/02 07:38:21
2019;23;3222;64901;Etelä-Savo;viikko;44,6669056486654;143916,770;2988199,370;1253;2019-06-10;2021/03/02 07:38:21
2019;24;3203;68104;Etelä-Savo;viikko;46,1413986887293;147790,900;3135990,270;1267;2019-06-17;2021/03/02 07:38:21
2019;25;2726;70830;Etelä-Savo;viikko;45,5421239911959;124147,830;3260138,100;1080;2019-06-24;2021/03/02 07:38:21
2019;26;2943;73773;Etelä-Savo;viikko;45,5673666326877;134104,760;3394242,860;1169;2019-07-01;2021/03/02 07:38:21
2019;27;2683;76456;Etelä-Savo;viikko;45,4804845322400;122024,140;3516267,000;1043;2019-07-08;2021/03/02 07:38:21
2019;28;2502;78958;Etelä-Savo;viikko;45,7614588329337;114495,170;3630762,170;961;2019-07-15;2021/03/02 07:38:21
2019;29;2504;81462;Etelä-Savo;viikko;47,2994408945687;118437,800;3749199,970;957;2019-07-22;2021/03/02 07:38:21
2019;30;2608;84070;Etelä-Savo;viikko;48,1666104294479;125618,520;3874818,490;1018;2019-07-29;2021/03/02 07:38:21
2019;31;2861;86931;Etelä-Savo;viikko;48,4793289059769;138699,360;4013517,850;1072;2019-08-05;2021/03/02 07:38:21
2019;32;2874;89805;Etelä-Savo;viikko;51,4036082115518;147733,970;4161251,820;1137;2019-08-12;2021/03/02 07:38:21
2019;33;3096;92901;Etelä-Savo;viikko;47,7282041343669;147766,520;4309018,340;1216;2019-08-19;2021/03/02 07:38:21
2019;34;3268;96169;Etelä-Savo;viikko;48,1566401468788;157375,900;4466394,240;1250;2019-08-26;2021/03/02 07:38:21
2019;35;3457;99626;Etelä-Savo;viikko;48,0428695400636;166084,200;4632478,440;1282;2019-09-02;2021/03/02 07:38:21
2019;36;3476;103102;Etelä-Savo;viikko;47,4362543153050;164888,420;4797366,860;1320;2019-09-09;2021/03/02 07:38:21
2019;37;3480;106582;Etelä-Savo;viikko;49,2527356321839;171399,520;4968766,380;1301;2019-09-16;2021/03/02 07:38:21
2019;38;3539;110121;Etelä-Savo;viikko;47,5104775360271;168139,580;5136905,960;1314;2019-09-23;2021/03/02 07:38:21
2019;39;3452;113573;Etelä-Savo;viikko;46,5089310544612;160548,830;5297454,790;1284;2019-09-30;2021/03/02 07:38:21
2019;40;3555;117128;Etelä-Savo;viikko;46,9830351617440;167024,690;5464479,480;1375;2019-10-07;2021/03/02 07:38:21
2019;41;3584;120712;Etelä-Savo;viikko;47,8425641741071;171467,750;5635947,230;1360;2019-10-14;2021/03/02 07:38:21
2019;42;3250;123962;Etelä-Savo;viikko;45,0954461538462;146560,200;5782507,430;1254;2019-10-21;2021/03/02 07:38:21
2019;43;3294;127256;Etelä-Savo;viikko;47,1015118397086;155152,380;5937659,810;1245;2019-10-28;2021/03/02 07:38:21
2019;44;3364;130620;Etelä-Savo;viikko;45,4566825208086;152916,280;6090576,090;1293;2019-11-04;2021/03/02 07:38:21
2019;45;3506;134126;Etelä-Savo;viikko;47,5238305761552;166618,550;6257194,640;1333;2019-11-11;2021/03/02 07:38:21
2019;46;3552;137678;Etelä-Savo;viikko;46,3121846846847;164500,880;6421695,520;1343;2019-11-18;2021/03/02 07:38:21
2019;47;3529;141207;Etelä-Savo;viikko;44,9000538396146;158452,290;6580147,810;1344;2019-11-25;2021/03/02 07:38:21
2019;48;3562;144769;Etelä-Savo;viikko;45,9875547445255;163807,670;6743955,480;1357;2019-12-02;2021/03/02 07:38:21
2019;49;3175;147944;Etelä-Savo;viikko;46,7073480314961;148295,830;6892251,310;1260;2019-12-09;2021/03/02 07:38:21
2019;50;3582;151526;Etelä-Savo;viikko;44,3147850362926;158735,560;7050986,870;1369;2019-12-16;2021/03/02 07:38:21
2019;51;3456;154982;Etelä-Savo;viikko;45,6020746527778;157600,770;7208587,640;1312;2019-12-23;2021/03/02 07:38:21
2019;52;1450;156432;Etelä-Savo;viikko;42,1938896551724;61181,140;7269768,780;618;2019-12-30;2021/03/02 07:38:21
2021;1;1266;1266;Kainuu;viikko;74,9500387045814;94886,749;94886,749;513;2021-01-04;2021/03/02 07:38:21
2021;2;1950;3216;Kainuu;viikko;72,5432820512820;141459,400;236346,149;759;2021-01-11;2021/03/02 07:38:21
2021;3;1877;5093;Kainuu;viikko;78,1617101758125;146709,530;383055,679;714;2021-01-18;2021/03/02 07:38:21
2020;1;1135;1135;Kainuu;viikko;56,7269603524229;64385,100;64385,100;514;2020-01-06;2021/03/02 07:38:21
2020;2;1905;3040;Kainuu;viikko;66,9144199475066;127471,970;191857,070;802;2020-01-13;2021/03/02 07:38:21
2020;3;1824;4864;Kainuu;viikko;66,2520120614035;120843,670;312700,740;757;2020-01-20;2021/03/02 07:38:21
2020;4;1647;6511;Kainuu;viikko;66,9235579842137;110223,100;422923,840;712;2020-01-27;2021/03/02 07:38:21
2020;5;1756;8267;Kainuu;viikko;64,8938496583144;113953,600;536877,440;771;2020-02-03;2021/03/02 07:38:21
2020;6;1915;10182;Kainuu;viikko;66,0572637075718;126499,660;663377,100;807;2020-02-10;2021/03/02 07:38:21
2020;7;1839;12021;Kainuu;viikko;64,8557911908646;119269,800;782646,900;775;2020-02-17;2021/03/02 07:38:21
2020;8;1833;13854;Kainuu;viikko;63,8869885433715;117104,850;899751,750;776;2020-02-24;2021/03/02 07:38:21
2020;9;1733;15587;Kainuu;viikko;66,1343566070398;114610,840;1014362,590;724;2020-03-02;2021/03/02 07:38:21
2020;10;1629;17216;Kainuu;viikko;65,8494966236955;107268,830;1121631,420;704;2020-03-09;2021/03/02 07:38:21
2020;11;1670;18886;Kainuu;viikko;72,1216526946108;120443,160;1242074,580;711;2020-03-16;2021/03/02 07:38:21
2020;12;1320;20206;Kainuu;viikko;78,6703106060606;103844,810;1345919,390;588;2020-03-23;2021/03/02 07:38:21
2020;13;1205;21411;Kainuu;viikko;80,7403319502075;97292,100;1443211,490;494;2020-03-30;2021/03/02 07:38:21
2020;14;1308;22719;Kainuu;viikko;80,0575688073395;104715,300;1547926,790;514;2020-04-06;2021/03/02 07:38:21
2020;15;863;23582;Kainuu;viikko;73,3061413673233;63263,200;1611189,990;377;2020-04-13;2021/03/02 07:38:21
2020;16;1264;24846;Kainuu;viikko;83,1910601265823;105153,500;1716343,490;529;2020-04-20;2021/03/02 07:38:21
2020;17;1236;26082;Kainuu;viikko;83,2287864077670;102870,780;1819214,270;484;2020-04-27;2021/03/02 07:38:21
2020;18;1156;27238;Kainuu;viikko;82,4935986159170;95362,600;1914576,870;470;2020-05-04;2021/03/02 07:38:21
2020;19;1481;28719;Kainuu;viikko;81,2197231600270;120286,410;2034863,280;557;2020-05-11;2021/03/02 07:38:21
2020;20;1495;30214;Kainuu;viikko;82,7510033444816;123712,750;2158576,030;594;2020-05-18;2021/03/02 07:38:21
2020;21;1219;31433;Kainuu;viikko;81,7122969647252;99607,290;2258183,320;530;2020-05-25;2021/03/02 07:38:21
2020;22;1491;32924;Kainuu;viikko;81,0418041582830;120833,330;2379016,650;624;2020-06-01;2021/03/02 07:38:21
2020;23;1577;34501;Kainuu;viikko;78,2225047558656;123356,890;2502373,540;607;2020-06-08;2021/03/02 07:38:21
2020;24;1806;36307;Kainuu;viikko;85,1431450719823;153768,520;2656142,060;690;2020-06-15;2021/03/02 07:38:21
2020;25;1366;37673;Kainuu;viikko;66,1136163982430;90311,200;2746453,260;556;2020-06-22;2021/03/02 07:38:21
2020;26;1617;39290;Kainuu;viikko;68,5692022263451;110876,400;2857329,660;641;2020-06-29;2021/03/02 07:38:21
2020;27;1319;40609;Kainuu;viikko;75,8099317664898;99993,300;2957322,960;534;2020-07-06;2021/03/02 07:38:21
2020;28;1120;41729;Kainuu;viikko;73,6124107142857;82445,900;3039768,860;465;2020-07-13;2021/03/02 07:38:21
2020;29;1153;42882;Kainuu;viikko;71,6575368603643;82621,140;3122390,000;497;2020-07-20;2021/03/02 07:38:21
2020;30;1156;44038;Kainuu;viikko;63,8625432525952;73825,100;3196215,100;477;2020-07-27;2021/03/02 07:38:21
2020;31;1426;45464;Kainuu;viikko;71,0188569424965;101272,890;3297487,990;629;2020-08-03;2021/03/02 07:38:21
2020;32;1580;47044;Kainuu;viikko;69,4748037974684;109770,190;3407258,180;637;2020-08-10;2021/03/02 07:38:21
2020;33;1593;48637;Kainuu;viikko;64,6514375392342;102989,740;3510247,920;634;2020-08-17;2021/03/02 07:38:21
2020;34;1615;50252;Kainuu;viikko;63,6274922600619;102758,400;3613006,320;671;2020-08-24;2021/03/02 07:38:21
2020;35;1646;51898;Kainuu;viikko;70,6242041312272;116247,440;3729253,760;689;2020-08-31;2021/03/02 07:38:21
2020;36;1755;53653;Kainuu;viikko;71,6028148148148;125662,940;3854916,700;711;2020-09-07;2021/03/02 07:38:21
2020;37;1843;55496;Kainuu;viikko;73,4984373304395;135457,620;3990374,320;710;2020-09-14;2021/03/02 07:38:21
2020;38;1814;57310;Kainuu;viikko;65,8051819184123;119370,600;4109744,920;703;2020-09-21;2021/03/02 07:38:21
2020;39;1943;59253;Kainuu;viikko;66,9955223880597;130172,300;4239917,220;727;2020-09-28;2021/03/02 07:38:21
2020;40;1885;61138;Kainuu;viikko;72,4953846153846;136653,800;4376571,020;767;2020-10-05;2021/03/02 07:38:21
2020;41;1769;62907;Kainuu;viikko;67,8726738270209;120066,760;4496637,780;676;2020-10-12;2021/03/02 07:38:21
2020;42;1660;64567;Kainuu;viikko;67,1748855421687;111510,310;4608148,090;665;2020-10-19;2021/03/02 07:38:21
2020;43;2020;66587;Kainuu;viikko;70,8476930693069;143112,340;4751260,430;799;2020-10-26;2021/03/02 07:38:21
2020;44;1874;68461;Kainuu;viikko;73,9385859124867;138560,910;4889821,340;729;2020-11-02;2021/03/02 07:38:21
2020;45;1951;70412;Kainuu;viikko;68,3437467965146;133338,650;5023159,990;751;2020-11-09;2021/03/02 07:38:21
2020;46;1805;72217;Kainuu;viikko;68,3469806094183;123366,300;5146526,290;733;2020-11-16;2021/03/02 07:38:21
2020;47;2019;74236;Kainuu;viikko;69,0365081723626;139384,710;5285911,000;786;2020-11-23;2021/03/02 07:38:21
2020;48;1844;76080;Kainuu;viikko;73,0295173535792;134666,430;5420577,430;695;2020-11-30;2021/03/02 07:38:21
2020;49;2130;78210;Kainuu;viikko;78,6428028169014;167509,170;5588086,600;830;2020-12-07;2021/03/02 07:38:21
2020;50;1968;80178;Kainuu;viikko;79,2102540650406;155885,780;5743972,380;738;2020-12-14;2021/03/02 07:38:21
2020;51;1934;82112;Kainuu;viikko;78,7985005170631;152396,300;5896368,680;699;2020-12-21;2021/03/02 07:38:21
2020;52;996;83108;Kainuu;viikko;70,9908835341365;70706,920;5967075,600;406;2020-12-28;2021/03/02 07:38:21
2019;1;1415;1415;Kainuu;viikko;62,7466431095406;88786,500;88786,500;613;2019-01-07;2021/03/02 07:38:21
2019;2;1864;3279;Kainuu;viikko;63,3733905579399;118128,000;206914,500;768;2019-01-14;2021/03/02 07:38:21
2019;3;1980;5259;Kainuu;viikko;60,7774747474747;120339,400;327253,900;852;2019-01-21;2021/03/02 07:38:21
2019;4;1827;7086;Kainuu;viikko;59,4313081554461;108581,000;435834,900;753;2019-01-28;2021/03/02 07:38:21
2019;5;1749;8835;Kainuu;viikko;59,3932075471698;103878,720;539713,620;746;2019-02-04;2021/03/02 07:38:21
2019;6;1686;10521;Kainuu;viikko;62,3793594306050;105171,600;644885,220;729;2019-02-11;2021/03/02 07:38:21
2019;7;1651;12172;Kainuu;viikko;62,3498485766202;102939,600;747824,820;724;2019-02-18;2021/03/02 07:38:21
2019;8;1644;13816;Kainuu;viikko;61,6772506082725;101397,400;849222,220;712;2019-02-25;2021/03/02 07:38:21
2019;9;1619;15435;Kainuu;viikko;62,2648548486720;100806,800;950029,020;715;2019-03-04;2021/03/02 07:38:21
2019;10;1413;16848;Kainuu;viikko;59,2000000000000;83649,600;1033678,620;638;2019-03-11;2021/03/02 07:38:21
2019;11;1807;18655;Kainuu;viikko;59,5997786386276;107696,800;1141375,420;769;2019-03-18;2021/03/02 07:38:21
2019;12;1827;20482;Kainuu;viikko;62,8876847290640;114895,800;1256271,220;765;2019-03-25;2021/03/02 07:38:21
2019;13;1848;22330;Kainuu;viikko;61,3353571428571;113347,740;1369618,960;747;2019-04-01;2021/03/02 07:38:21
2019;14;1896;24226;Kainuu;viikko;62,0563502109705;117658,840;1487277,800;806;2019-04-08;2021/03/02 07:38:21
2019;15;1914;26140;Kainuu;viikko;56,2283594566353;107621,080;1594898,880;732;2019-04-15;2021/03/02 07:38:21
2019;16;1297;27437;Kainuu;viikko;56,7859136468774;73651,330;1668550,210;564;2019-04-22;2021/03/02 07:38:21
2019;17;1733;29170;Kainuu;viikko;60,4263704558569;104718,900;1773269,110;686;2019-04-29;2021/03/02 07:38:21
