vuosi,viikko,matkojen_maara,matkojen_maara_kertyma,alue,aikatyyppi,pituus_keskiarvo,pituus_viikkosumma,pituus_viikkosumma_kertyma,asiakkaiden_maara,mk_valinen_osuus,paiva,updated
2019,50,4283,183292,Etelä-Pohjanmaa,viikko,49.08183983189353,210217.52,9065222.04,1620,9.9,2019-12-16,2023-10-30T08:13:05Z
2019,50,3582,151526,Etelä-Savo,viikko,44.31478503629258,158735.56,7050986.87,1369,18.7,2019-12-16,2023-10-30T08:13:05Z
2019,50,2200,88217,Kainuu,viikko,59.08498181818182,129986.96,5305149.63,828,13.1,2019-12-16,2023-10-30T08:13:05Z
2019,50,2926,129423,Kanta-Häme,viikko,31.708708133971292,92779.68,4177656.54,1087,23.1,2019-12-16,2023-10-30T08:13:05Z
2019,50,1056,42240,Keski-Pohjanmaa,viikko,57.887102272727276,61128.78,2171760.63,415,17.6,2019-12-16,2023-10-30T08:13:05Z
2019,50,5367,210204,Keski-Suomi,viikko,43.416430035401525,233015.98,8248911.79,2075,6.4,2019-12-16,2023-10-30T08:13:05Z
2019,50,3542,140457,Kymenlaakso,viikko,32.04527103331451,113504.35,4572951.72,1357,10.9,2019-12-16,2023-10-30T08:13:05Z
2019,50,4120,158927,Lappi,viikko,74.73700970873786,307916.48,11026174.44,1417,9.7,2019-12-16,2023-10-30T08:13:05Z
2019,50,8960,384245,Pirkanmaa,viikko,28.28699888392857,253451.51,10434623.92,3293,2.3,2019-12-16,2023-10-30T08:13:05Z
2019,50,2321,88759,Pohjanmaa,viikko,50.35420939250323,116872.12,4357093.1,914,15.1,2019-12-16,2023-10-30T08:13:05Z
2019,50,3241,123588,Pohjois-Karjala,viikko,54.10997223079296,175370.42,6119540.99,1300,4.9,2019-12-16,2023-10-30T08:13:05Z
2019,50,8059,329967,Pohjois-Pohjanmaa,viikko,49.9955738925425,402914.33,15681298.42,2972,3.6,2019-12-16,2023-10-30T08:13:05Z
2019,50,5231,210872,Pohjois-Savo,viikko,40.60560695851654,212407.93,8468330.2,2063,1.7,2019-12-16,2023-10-30T08:13:05Z
2019,50,2576,108389,Päijät-Häme,viikko,28.23027950310559,72721.2,3083526.96,966,5.8,2019-12-16,2023-10-30T08:13:05Z
